NAME ,KEY,BPM,A,B,C,D,E,F,G,Major/Minor,Sharp/Flat
kPiC_fTPIbc.mp3,E major,102,,,,,,,,,
kqT_5f08Nxs.mp3,E minor,117,,,,,,,,,
kQyAJv_Ordg.mp3,C# minor,136,,,,,,,,,
krhB_An8fT4.mp3,A major,152,,,,,,,,,
krxgYqVdOG0.mp3,D major,111,,,,,,,,,
KQCbke3pps8.mp3,A minor,105,,,,,,,,,
ks9vBiL4SkA.mp3,B minor,139,,,,,,,,,
KsdD1MJXOpk.mp3,G# major,93,,,,,,,,,
KShkhIXdf1Y.mp3,E minor,128,,,,,,,,,
KT_155-ROy0.mp3,E major,151,,,,,,,,,
KTJ7BPvw-Co.mp3,A minor,111,,,,,,,,,
kte8Eij3TPQ.mp3,D minor,112,,,,,,,,,
KtkfE_OWSzo.mp3,A# major,153,,,,,,,,,
kUJjvwkcWcg.mp3,B minor,123,,,,,,,,,
KuNcSp2T4Lw.mp3,C minor,78,,,,,,,,,
kWSIFh8ICaA.mp3,C major,115,,,,,,,,,
Kx48dmDB28U.mp3,B minor,118,,,,,,,,,
kw03nalTAMQ.mp3,A minor,98,,,,,,,,,
kwcL-VP3FYc.mp3,F minor,163,,,,,,,,,
KY82nmR7U4o.mp3,F major,136,,,,,,,,,
KxmtYdEWVzo.mp3,D minor,140,,,,,,,,,
KyiV12WdJew.mp3,A# minor,153,,,,,,,,,
KYd5XMs-nVM.mp3,D minor,97,,,,,,,,,
KZMYWAW-5Js.mp3,A minor,125,,,,,,,,,
kZnBpmZXBms.mp3,C minor,105,,,,,,,,,
kZV01QAcl20.mp3,A minor,125,,,,,,,,,
L0KmvWL6Dfw.mp3,G major,104,,,,,,,,,
l0fJnbuc1ig.mp3,E minor,124,,,,,,,,,
l1vvlpJ8BEE.mp3,C# major,130,,,,,,,,,
l1vnsqbnAkk.mp3,A# major,151,,,,,,,,,
L4mP9pR-mzU.mp3,C minor,139,,,,,,,,,
l1gZkf_-UyI.mp3,G major,107,,,,,,,,,
L4t-fCKQCP4.mp3,D# minor,136,,,,,,,,,
L7bHdo2DJHY.mp3,C# minor,92,,,,,,,,,
l7IP5SV6GqQ.mp3,C major,91,,,,,,,,,
l6i-gYRAwM0.mp3,B minor,88,,,,,,,,,
l10LhdDwTZc.mp3,D major,129,,,,,,,,,
l7HqwAleUQg.mp3,E minor,147,,,,,,,,,
l9b5jym0ig8.mp3,F major,125,,,,,,,,,
LagGSTiSnto.mp3,A minor,115,,,,,,,,,
laot_Eomr3s.mp3,G minor,106,,,,,,,,,
lDUOmY80GhU.mp3,A minor,162,,,,,,,,,
lCuLxqGd0go.mp3,F major,118,,,,,,,,,
lDypBPyWiak.mp3,C major,89,,,,,,,,,
lfABnAS5i9Q.mp3,G major,133,,,,,,,,,
LfdiClhlLZk.mp3,A# minor,136,,,,,,,,,
Lgitw016T44.mp3,C# major,120,,,,,,,,,
LhGJvGhIzaw.mp3,E major,147,,,,,,,,,
LI3KRcGEkZg.mp3,D minor,100,,,,,,,,,
LJP1DphOWPs.mp3,A minor,118,,,,,,,,,
LJ2iH57Fs3M.mp3,A# minor,110,,,,,,,,,
lk2B8988ws0.mp3,G major,115,,,,,,,,,
LLrTPrp-fW8.mp3,A# minor,91,,,,,,,,,
LjBIJGMum9A.mp3,F major,117,,,,,,,,,
lLblbGzXQGY.mp3,C# minor,129,,,,,,,,,
lN2fuKPDzHA.mp3,C major,90,,,,,,,,,
Ln8_AUCIkAw.mp3,A# major,144,,,,,,,,,
LnoumTpLMfk.mp3,C# minor,86,,,,,,,,,
lNNDr1vH83Y.mp3,C minor,123,,,,,,,,,
lOGdCg61QoE.mp3,D minor,100,,,,,,,,,
LO6TpbqTTxI.mp3,D# minor,126,,,,,,,,,
LPa_NGIIn0c.mp3,G minor,133,,,,,,,,,
LpjojQea7Lw.mp3,A# minor,153,,,,,,,,,
lPDOh5ZifyM.mp3,A minor,110,,,,,,,,,
lNfPcMGneb0.mp3,F major,98,,,,,,,,,
lqmrQ6xPpHg.mp3,D minor,118,,,,,,,,,
LRgqD7JgF-U.mp3,D minor,143,,,,,,,,,
LQqyDj7RX6Y.mp3,C# major,94,,,,,,,,,
lrMD_z_FnNk.mp3,C major,114,,,,,,,,,
Lt_OS54FFFE.mp3,C major,152,,,,,,,,,
lSYMX6PmT34.mp3,G# major,135,,,,,,,,,
LT6n1HcJOio.mp3,A major,111,,,,,,,,,
ltqssfzVyrw.mp3,A# major,115,,,,,,,,,
lTerDhlAEMI.mp3,F minor,178,,,,,,,,,
Lu8To4CwPfg.mp3,D# minor,101,,,,,,,,,
LTunhRVyREU.mp3,C major,99,,,,,,,,,
LSZPNwZex9s.mp3,G major,136,,,,,,,,,
LUOJSnR9z3k.mp3,F major,124,,,,,,,,,
lvBCvA1LE8o.mp3,D minor,99,,,,,,,,,
Lvd5gy1Xqps.mp3,C# minor,90,,,,,,,,,
lW_9SYaWAQg.mp3,D minor,144,,,,,,,,,
LwabxgoSGZY.mp3,B minor,111,,,,,,,,,
LxK743gc0PI.mp3,A major,74,,,,,,,,,
lxlmA8Pr_iY.mp3,C minor,117,,,,,,,,,
lyknI5_Wcqs.mp3,A major,172,,,,,,,,,
M0LfLk9lLEg.mp3,D minor,116,,,,,,,,,
M0mXUC0cUPg.mp3,A major,90,,,,,,,,,
m0vQOnHW0Kc.mp3,F major,95,,,,,,,,,
lYKgRdBJ-vw.mp3,A minor,162,,,,,,,,,
M2IpET_ydUg.mp3,D minor,122,,,,,,,,,
M5A2a56ALMc.mp3,G major,72,,,,,,,,,
m4ZEEaPyeG0.mp3,F major,129,,,,,,,,,
M4dTKckmLwE.mp3,D# major,90,,,,,,,,,
M7cUYVviK50.mp3,F minor,90,,,,,,,,,
m8Ihwi_w_xQ.mp3,D minor,123,,,,,,,,,
M7-KYW_FgqM.mp3,A# major,83,,,,,,,,,
m58Bp6PfXss.mp3,F major,123,,,,,,,,,
mcP_f1UEQVo.mp3,F major,84,,,,,,,,,
m97UWd2QuAI.mp3,A# major,91,,,,,,,,,
m064aD_kH40.mp3,D minor,112,,,,,,,,,
mCVaLGPHqOI.mp3,A minor,151,,,,,,,,,
MeF134YMoS0.mp3,G# major,71,,,,,,,,,
mcpgGmo8_4o.mp3,D major,147,,,,,,,,,
mfrZmzP2ZTU.mp3,A minor,95,,,,,,,,,
MfzNEmqeIWo.mp3,A# major,143,,,,,,,,,
mGs4CjeJiJQ.mp3,D minor,80,,,,,,,,,
mh6vHoyBs58.mp3,C minor,156,,,,,,,,,
MixNh9L7G5M.mp3,D# major,112,,,,,,,,,
miC1VZ9UVCQ.mp3,A major,101,,,,,,,,,
mkLjjgxy7hQ.mp3,C# major,95,,,,,,,,,
MkpUGyWQlV0.mp3,D minor,111,,,,,,,,,
Mkq_1O2iNHg.mp3,D minor,129,,,,,,,,,
ML160wA9mME.mp3,G minor,152,,,,,,,,,
MOBdTP9ZB-I.mp3,C# minor,90,,,,,,,,,
Ml54UuAoLSo.mp3,E major,138,,,,,,,,,
moPBR6os8Z0.mp3,A minor,94,,,,,,,,,
moWeryJjRNM.mp3,D# major,120,,,,,,,,,
MP-p9i85sNc.mp3,C major,108,,,,,,,,,
mP-Pb4L_hBc.mp3,G# major,92,,,,,,,,,
MpTe49ha0lU.mp3,D# major,114,,,,,,,,,
MQfikxbS4zE.mp3,E major,104,,,,,,,,,
mQDit9-z1Xw.mp3,A minor,150,,,,,,,,,
mqtY88BUi0M.mp3,A minor,81,,,,,,,,,
mqqFdXMySk4.mp3,F minor,126,,,,,,,,,
mrX3Ql31URA.mp3,A minor,143,,,,,,,,,
msMehuZo3x8.mp3,A minor,90,,,,,,,,,
MTgeUVOxl8E.mp3,D major,144,,,,,,,,,
mSzGpC5Xihc.mp3,E minor,136,,,,,,,,,
mucuLrWHGqc.mp3,E minor,114,,,,,,,,,
MVLzkTuVmrw.mp3,D# minor,108,,,,,,,,,
MTx9-ohAeWo.mp3,F major,162,,,,,,,,,
mVPku-xItv8.mp3,D# major,90,,,,,,,,,
MWDwZWCfp64.mp3,C major,136,,,,,,,,,
MX145Tu4MHY.mp3,E major,101,,,,,,,,,
MXiJBp7HK5o.mp3,A minor,142,,,,,,,,,
mulAi7cno2Y.mp3,F minor,118,,,,,,,,,
MyD1lK8qr14.mp3,G major,143,,,,,,,,,
MWWTabHiV2E.mp3,E major,130,,,,,,,,,
MYSmij0407A.mp3,D# minor,128,,,,,,,,,
N-rgqDhnLoU.mp3,A major,129,,,,,,,,,
mz0N-jVrRWU.mp3,A minor,127,,,,,,,,,
n-XABtUQFNw.mp3,A# major,123,,,,,,,,,
n0r3USJnZnA.mp3,F major,117,,,,,,,,,
N0TY3_9-Oe4.mp3,F minor,108,,,,,,,,,
N2muWKtHCnc.mp3,C major,133,,,,,,,,,
n4OAtMEXNfc.mp3,D minor,105,,,,,,,,,
N6h1SMjQEog.mp3,A major,100,,,,,,,,,
n8E6kPJT0tU.mp3,G# major,107,,,,,,,,,
N60utqXf5HQ.mp3,D major,109,,,,,,,,,
n9tSN0178Us.mp3,B major,129,,,,,,,,,
NeXMxuNNlE8.mp3,E minor,117,,,,,,,,,
nazd-KgCjVI.mp3,C major,185,,,,,,,,,
NFg3HBMJyV4.mp3,B minor,84,,,,,,,,,
nfGldW3PnE8.mp3,E minor,152,,,,,,,,,
Nfh92hKLO6c.mp3,A# minor,163,,,,,,,,,
NhsEmtSd8Mc.mp3,C minor,162,,,,,,,,,
nfzWl8dDqwc.mp3,D major,117,,,,,,,,,
NgMr2lyh4k8.mp3,B minor,63,,,,,,,,,
nI9_BTm41MI.mp3,C# major,164,,,,,,,,,
NJEKqI1e714.mp3,F minor,106,,,,,,,,,
nkBBsOEY8PU.mp3,C major,130,,,,,,,,,
NjFnoU0IJrE.mp3,A major,136,,,,,,,,,
nlpZRK2Yfd0.mp3,F major,91,,,,,,,,,
Nlw1YnVW58c.mp3,F major,109,,,,,,,,,
njY94weLbJ8.mp3,C major,136,,,,,,,,,
NmCKcaAlWZI.mp3,A major,100,,,,,,,,,
Nmgice3ieZ4.mp3,A# minor,106,,,,,,,,,
NmannAYiwh0.mp3,D# major,143,,,,,,,,,
nMzdAZ3TjCA.mp3,G major,155,,,,,,,,,
nojWJ6-XmeQ.mp3,F minor,120,,,,,,,,,
nOsdS5irjAo.mp3,G minor,91,,,,,,,,,
nosXM4KdAac.mp3,C minor,128,,,,,,,,,
NP4mgObDeUU.mp3,D major,154,,,,,,,,,
NpwdcmjBgNA.mp3,A# major,109,,,,,,,,,
nnsSUqgkDwU.mp3,D major,96,,,,,,,,,
NoOqyH03p3Q.mp3,A minor,104,,,,,,,,,
NQhwNtY3N2k.mp3,D# minor,118,,,,,,,,,
NSvnw3tvPSk.mp3,F# major,109,,,,,,,,,
NteAPGprDJk.mp3,A major,162,,,,,,,,,
NQp0z1sbtxo.mp3,G minor,129,,,,,,,,,
nusZoYBbibo.mp3,C# minor,123,,,,,,,,,
nVa4mlFZEmM.mp3,G# minor,104,,,,,,,,,
nWJut7KQhI4.mp3,C major,91,,,,,,,,,
nVtWGS1bAtU.mp3,A# major,162,,,,,,,,,
nVyYWy4dgc8.mp3,F major,140,,,,,,,,,
NWlOtBV5zO0.mp3,A# minor,110,,,,,,,,,
NySN_plfiNI.mp3,F major,102,,,,,,,,,
nyhfJTFJHu8.mp3,F major,94,,,,,,,,,
nZH6YKmtQV8.mp3,C major,139,,,,,,,,,
nzHihXOiNqk.mp3,D major,124,,,,,,,,,
nyOfJTi0jFw.mp3,A minor,92,,,,,,,,,
nz3qGgt7b2s.mp3,D# major,89,,,,,,,,,
o3GksS6WGgY.mp3,A minor,144,,,,,,,,,
o3zD6HbcblA.mp3,G# major,118,,,,,,,,,
O4OJoXKWTBk.mp3,F major,122,,,,,,,,,
O6rHeD5x2tI.mp3,A# minor,115,,,,,,,,,
O7aSsaTqBCc.mp3,A minor,172,,,,,,,,,
O7jAhwbUfNE.mp3,D major,153,,,,,,,,,
o6afGyzyrVE.mp3,F minor,152,,,,,,,,,
O8B1ZNv9m4s.mp3,C# minor,153,,,,,,,,,
o50_ZlMnjqY.mp3,A minor,163,,,,,,,,,
oAYn2lwc3Yo.mp3,A minor,103,,,,,,,,,
oal-vBFmnRk.mp3,G major,90,,,,,,,,,
obdd31Q9PqA.mp3,F minor,112,,,,,,,,,
OB6r2Wi0E98.mp3,C# minor,122,,,,,,,,,
ObdSno1uoQs.mp3,C major,140,,,,,,,,,
OAlyHUWjNjE.mp3,D minor,99,,,,,,,,,
oBIeme32Xwk.mp3,A# major,128,,,,,,,,,
oDdZP2Ge6TY.mp3,D# major,130,,,,,,,,,
oddWuCHBmzA.mp3,E major,103,,,,,,,,,
OEQzJRRIXKs.mp3,F minor,93,,,,,,,,,
oeYKFRV34kY.mp3,C minor,137,,,,,,,,,
oF--p4Dkv_Q.mp3,B minor,164,,,,,,,,,
odI7pQFyjso.mp3,G major,172,,,,,,,,,
Oh4COhEGRCU.mp3,F major,130,,,,,,,,,
OgzDWlmyyYA.mp3,F minor,172,,,,,,,,,
OFYSUPlZmcg.mp3,F major,123,,,,,,,,,
oh8-PifcIUQ.mp3,A major,83,,,,,,,,,
ohp_nmI_TFA.mp3,D minor,133,,,,,,,,,
oINYoy98JJo.mp3,F major,149,,,,,,,,,
oJbdSseA0C8.mp3,C# minor,105,,,,,,,,,
OJ0x_X0xXgU.mp3,B major,126,,,,,,,,,
ojqMGlqYHPg.mp3,D minor,129,,,,,,,,,
OkT_d2OTgv0.mp3,F major,145,,,,,,,,,
OJVwWi9s4z4.mp3,G major,99,,,,,,,,,
Ol7x46IpMTQ.mp3,A minor,83,,,,,,,,,
OL946vRUDJg.mp3,F# minor,111,,,,,,,,,
oLUPlTA9gsY.mp3,C major,150,,,,,,,,,
Om5zrGo1n6c.mp3,A minor,120,,,,,,,,,
oLLbt0jyqDA.mp3,F major,111,,,,,,,,,
omjMG1JU21s.mp3,B major,117,,,,,,,,,
OmrA8nOZF2Q.mp3,A major,80,,,,,,,,,
oo5zwV6_yVs.mp3,A minor,134,,,,,,,,,
Oph4fcJmPBk.mp3,D# minor,116,,,,,,,,,
OowcDddCdwQ.mp3,F major,136,,,,,,,,,
OqiJOPXpksc.mp3,E minor,120,,,,,,,,,
oRValgHDvxE.mp3,A minor,172,,,,,,,,,
OobrfR125uc.mp3,B minor,185,,,,,,,,,
orc5fBf14vs.mp3,B major,95,,,,,,,,,
oSFnotAmcoA.mp3,C major,102,,,,,,,,,
oSHtuXXbig4.mp3,C minor,102,,,,,,,,,
OsN3-29ijIQ.mp3,C major,94,,,,,,,,,
ou9AabR6_1w.mp3,D major,130,,,,,,,,,
otR8V7rlnjA.mp3,G# minor,111,,,,,,,,,
oUMo1il7me4.mp3,E major,104,,,,,,,,,
oVngo_slWJ4.mp3,E minor,76,,,,,,,,,
OtsVUdEfrQI.mp3,C minor,137,,,,,,,,,
owGykVbfgUE.mp3,G minor,118,,,,,,,,,
oWdZEJW1vWY.mp3,F major,95,,,,,,,,,
Owywvqg5IOQ.mp3,D major,81,,,,,,,,,
Owq4457dtXE.mp3,A minor,172,,,,,,,,,
OWZ6xtVLmzA.mp3,D major,120,,,,,,,,,
OX98015fQFI.mp3,B minor,103,,,,,,,,,
OYolmh5LDbU.mp3,D minor,91,,,,,,,,,
oYjwXjwvAv0.mp3,A minor,164,,,,,,,,,
P_o1_li9FCI.mp3,F major,142,,,,,,,,,
P0N5JcFqx4M.mp3,A major,144,,,,,,,,,
P1T_Kk0cWLk.mp3,C major,156,,,,,,,,,
p0LtpDFxHCQ.mp3,A minor,88,,,,,,,,,
P-i6PlKdMug.mp3,A major,137,,,,,,,,,
P8LARnyyJKI.mp3,E major,143,,,,,,,,,
P3IjDZWcsTE.mp3,A minor,104,,,,,,,,,
p5n2x0ox47w.mp3,E minor,178,,,,,,,,,
P9LHzVEPodg.mp3,E minor,166,,,,,,,,,
p111hxJYsVo.mp3,D# major,110,,,,,,,,,
PbA1F8z_ppY.mp3,D# major,140,,,,,,,,,
p916yeFa2Xk.mp3,E major,72,,,,,,,,,
PaXPMCoC6zA.mp3,A major,114,,,,,,,,,
pbdzMLk9wHQ.mp3,D major,151,,,,,,,,,
PC2N3EYngns.mp3,E major,153,,,,,,,,,
PccOSTr-qvA.mp3,F major,129,,,,,,,,,
Pc5gHm8Po20.mp3,G# major,144,,,,,,,,,
PcFtcoo0ic4.mp3,F minor,94,,,,,,,,,
pcodyFKKdVM.mp3,A minor,108,,,,,,,,,
pc9gcKjvzkE.mp3,E major,123,,,,,,,,,
peUxhH5TKtY.mp3,A minor,129,,,,,,,,,
PD8p6KzcL2w.mp3,A major,85,,,,,,,,,
PewCSYS6a6s.mp3,E major,112,,,,,,,,,
pEoZbXB78NI.mp3,A major,135,,,,,,,,,
pgheNRqftos.mp3,D major,119,,,,,,,,,
PFbeP6YqHzg.mp3,C minor,93,,,,,,,,,
PGkHLhnHEb0.mp3,A major,163,,,,,,,,,
pI_zfyJn5QU.mp3,A minor,144,,,,,,,,,
pieK7b4KLL4.mp3,C minor,108,,,,,,,,,
Pj_mSZYeLrU.mp3,A major,155,,,,,,,,,
PJKAr1r5zlA.mp3,G minor,93,,,,,,,,,
pkpX7tU3vuo.mp3,B minor,95,,,,,,,,,
PJ-JBFXh2IU.mp3,F major,103,,,,,,,,,
pkRfPx--R44.mp3,C major,81,,,,,,,,,
Plh9sAFEZJw.mp3,D major,107,,,,,,,,,
PjquJ5hi6zE.mp3,C major,120,,,,,,,,,
pM2OK_JaJ9I.mp3,D minor,115,,,,,,,,,
pNTu9RjThRM.mp3,D major,91,,,,,,,,,
PmrTDZy3f2M.mp3,E major,110,,,,,,,,,
pnISZdg_3lw.mp3,A minor,110,,,,,,,,,
pOEAvEklvNA.mp3,E minor,143,,,,,,,,,
pnyo92tqh3g.mp3,D major,144,,,,,,,,,
pQO2VtV1PNg.mp3,A minor,129,,,,,,,,,
pQpQuGV_gMA.mp3,A major,165,,,,,,,,,
PPqKOfCzN20.mp3,G major,91,,,,,,,,,
PqyiFtLnKkc.mp3,D major,92,,,,,,,,,
pS9sUm5Y0sg.mp3,G major,88,,,,,,,,,
pR236CYNZfg.mp3,C major,103,,,,,,,,,
psmD1DVPIrU.mp3,D major,155,,,,,,,,,
pSe40tX-oTA.mp3,F# minor,112,,,,,,,,,
POGBdDSVybk.mp3,B minor,172,,,,,,,,,
ptbJZ9HBw2k.mp3,G major,130,,,,,,,,,
pTdXVmgC3us.mp3,F minor,117,,,,,,,,,
Pu5JppruFGI.mp3,A# major,172,,,,,,,,,
puDC_XSKRes.mp3,A major,123,,,,,,,,,
PUEI7mm8M7Q.mp3,F minor,109,,,,,,,,,
pvVNY2YC5zI.mp3,C# major,135,,,,,,,,,
pXI340MQ2-o.mp3,F# minor,118,,,,,,,,,
PXTagE7BtRU.mp3,E minor,84,,,,,,,,,
pw6JRuItcus.mp3,C major,123,,,,,,,,,
PTXV1QRAsko.mp3,D# major,152,,,,,,,,,
py5J2ucsK9Q.mp3,D minor,129,,,,,,,,,
pzJCbdgf6hs.mp3,D major,129,,,,,,,,,
PzYKsLch4GM.mp3,G major,126,,,,,,,,,
q-xkGEW0dVA.mp3,C minor,106,,,,,,,,,
Pzl86IjTpHI.mp3,C minor,91,,,,,,,,,
q0rSbR80GQk.mp3,D minor,90,,,,,,,,,
PySuLH7NAQg.mp3,A# major,133,,,,,,,,,
Q4rR0BbTBPk.mp3,A# major,118,,,,,,,,,
Q2TtdM4iI5k.mp3,A# minor,110,,,,,,,,,
q1L60jfPgBM.mp3,A minor,120,,,,,,,,,
Q4uSKvXEuZc.mp3,A minor,136,,,,,,,,,
q5Mjz1RTfkU.mp3,B major,162,,,,,,,,,
q9fms5He5bM.mp3,A minor,123,,,,,,,,,
q8MLuni8rzc.mp3,C major,113,,,,,,,,,
qa3edsMzHkA.mp3,D minor,127,,,,,,,,,
Q81bsGI-JcY.mp3,F major,103,,,,,,,,,
Q285dYl2mZI.mp3,D# major,172,,,,,,,,,
qAGVilt3Rls.mp3,A major,150,,,,,,,,,
QalnisJfHEw.mp3,E major,96,,,,,,,,,
qAY_o36paQ0.mp3,G minor,90,,,,,,,,,
qbBLDBohgrY.mp3,D# minor,144,,,,,,,,,
QEDRDrV55q8.mp3,E minor,123,,,,,,,,,
qc5dR5_QKo4.mp3,G minor,130,,,,,,,,,
qBRG4RkE51Q.mp3,A major,140,,,,,,,,,
qfSVlybYNho.mp3,E major,89,,,,,,,,,
QFsXJGlShTo.mp3,F# minor,134,,,,,,,,,
qGVleYQkSyM.mp3,A major,124,,,,,,,,,
QfwhI5N95y8.mp3,F major,140,,,,,,,,,
Qg0pO9VG1J8.mp3,D# major,110,,,,,,,,,
QHOaJSXr9HI.mp3,C major,128,,,,,,,,,
qi6n_-wB154.mp3,F major,137,,,,,,,,,
qhbliUq0_r4.mp3,A# major,100,,,,,,,,,
QhOXx3JRlMM.mp3,D# minor,118,,,,,,,,,
qi7RgBU1nlE.mp3,D major,91,,,,,,,,,
qiFQsxGUQOI.mp3,F minor,124,,,,,,,,,
qIVDxL2lgN4.mp3,G# major,120,,,,,,,,,
QKt7A_wsq_8.mp3,F# major,172,,,,,,,,,
QNh18bRw_0k.mp3,D minor,104,,,,,,,,,
qKiQA5e-fPg.mp3,E minor,90,,,,,,,,,
qo9lEPZ_0ao.mp3,A major,100,,,,,,,,,
QoqWo3SJ73c.mp3,F minor,115,,,,,,,,,
qLIW8JWk1RI.mp3,C major,99,,,,,,,,,
qoWIPOXnGtM.mp3,A# major,144,,,,,,,,,
QPc9LhKA5C4.mp3,A minor,151,,,,,,,,,
qoxRKfaG36Y.mp3,F# major,89,,,,,,,,,
qq0ar8_9FSM.mp3,A minor,163,,,,,,,,,
qPdSUywxbR8.mp3,D minor,115,,,,,,,,,
Qq7c7hBXlek.mp3,A minor,165,,,,,,,,,
QqScHid0h-c.mp3,C major,101,,,,,,,,,
qriNbVCIsow.mp3,G major,108,,,,,,,,,
qqpcBpSsj1A.mp3,D minor,111,,,,,,,,,
qRJl22anZkM.mp3,G minor,164,,,,,,,,,
QSgnWYlUtj4.mp3,C major,105,,,,,,,,,
qSvb7o7xrxg.mp3,C major,152,,,,,,,,,
QT8AiihKFR0.mp3,A# minor,126,,,,,,,,,
QtznmBe_T8w.mp3,F minor,185,,,,,,,,,
qw6_5t8XfSk.mp3,A major,126,,,,,,,,,
QUOqFV_v5po.mp3,D# minor,144,,,,,,,,,
QuZ0kzdNWGo.mp3,C# major,130,,,,,,,,,
QxafIhYFOr0.mp3,F# minor,99,,,,,,,,,
QweNsLesMrM.mp3,A# minor,185,,,,,,,,,
qzilmXQ0ReQ.mp3,C# minor,128,,,,,,,,,
r_dbSSQotZ0.mp3,C minor,111,,,,,,,,,
R_sX8DNJHJg.mp3,G major,163,,,,,,,,,
r_X5C6e3ZeY.mp3,C major,118,,,,,,,,,
r0lwusMxiHc.mp3,F minor,118,,,,,,,,,
r0m0tP0nR_0.mp3,C minor,83,,,,,,,,,
r1D1jI61ckY.mp3,A minor,90,,,,,,,,,
r-m27SZUFj0.mp3,F minor,133,,,,,,,,,
r3-JcET_Rzw.mp3,B minor,112,,,,,,,,,
R-hl57xTLE8.mp3,A# major,153,,,,,,,,,
r3idOGxm3FA.mp3,D minor,117,,,,,,,,,
r5vgDdzJ_So.mp3,D minor,113,,,,,,,,,
r6GQEtUREWY.mp3,A# major,120,,,,,,,,,
R2PhoBA8qKY.mp3,F# minor,101,,,,,,,,,
R7JBDzuHVb4.mp3,A major,145,,,,,,,,,
R41NNPBqRCk.mp3,C major,108,,,,,,,,,
r8cDvm26VYI.mp3,E minor,126,,,,,,,,,
R50jeoI8K0w.mp3,F major,129,,,,,,,,,
rA2JuxRdlmA.mp3,B minor,165,,,,,,,,,
R9ixmH48CF8.mp3,A minor,149,,,,,,,,,
RaFcbOBw8bI.mp3,E major,121,,,,,,,,,
RBQ-IoHfimQ.mp3,A major,117,,,,,,,,,
RAxElNM-Dmg.mp3,F# major,141,,,,,,,,,
rCwn1NTK-50.mp3,D# major,99,,,,,,,,,
rClJW9gnchc.mp3,F major,120,,,,,,,,,
rdcLg35QMs0.mp3,C major,120,,,,,,,,,
Rdz3fUiK4XY.mp3,A major,129,,,,,,,,,
RErvLXHsKmg.mp3,C minor,136,,,,,,,,,
RdCs2K_ZEpU.mp3,C major,129,,,,,,,,,
rEtXkFmpsRk.mp3,C minor,121,,,,,,,,,
rFq7M1vUIgU.mp3,G# major,107,,,,,,,,,
rfpAkNyHAtQ.mp3,D major,112,,,,,,,,,
Rh8GbPnoqCI.mp3,A# major,118,,,,,,,,,
RhY_pQm0wYM.mp3,F major,105,,,,,,,,,
RGQf9dn0pDk.mp3,C# major,110,,,,,,,,,
rK4Bh_arF-E.mp3,D# major,108,,,,,,,,,
Rm5HibK7qso.mp3,G# minor,132,,,,,,,,,
rkqehuUTQ_4.mp3,C major,83,,,,,,,,,
rmPRHJd3uHI.mp3,F major,90,,,,,,,,,
rKUNJMrFeUs.mp3,C major,104,,,,,,,,,
RMqv_GlnyR4.mp3,C# major,104,,,,,,,,,
rn0lwGk4u9o.mp3,A major,122,,,,,,,,,
ROmhkfzXNko.mp3,F# minor,130,,,,,,,,,
rnBAIJ1mzqQ.mp3,D minor,117,,,,,,,,,
rm6d2oy8GRk.mp3,F minor,129,,,,,,,,,
ROzC0-LD1P8.mp3,E minor,104,,,,,,,,,
RpnCkBZVI6o.mp3,D minor,95,,,,,,,,,
RpNLUFA34iw.mp3,A major,132,,,,,,,,,
rrxE_KCnO44.mp3,B minor,126,,,,,,,,,
Rr6qaG8RlUk.mp3,G# major,114,,,,,,,,,
RS3iB47nQ6E.mp3,E major,130,,,,,,,,,
RsCoPb43TUk.mp3,G minor,110,,,,,,,,,
rskFaiDIEwA.mp3,G major,92,,,,,,,,,
RsKcfsTznYE.mp3,A major,111,,,,,,,,,
rSTGOyDFPrU.mp3,G major,172,,,,,,,,,
RtETcsKfVo0.mp3,D major,105,,,,,,,,,
rt7JZSrDJA8.mp3,A minor,103,,,,,,,,,
rTJT3fVv1vU.mp3,G# minor,104,,,,,,,,,
rUFnH7KYMFE.mp3,G major,120,,,,,,,,,
RvUIbqKyppY.mp3,F minor,164,,,,,,,,,
rWfqkrAM8IY.mp3,D major,89,,,,,,,,,
rw5arTc26-0.mp3,F# major,104,,,,,,,,,
ryaUGJ9Oljg.mp3,F minor,105,,,,,,,,,
rx4jEIZyTZU.mp3,A major,164,,,,,,,,,
Rv3niQ-w3y0.mp3,F minor,111,,,,,,,,,
RyeDBZaxFa8.mp3,A# major,148,,,,,,,,,
RZSkUTWZyeA.mp3,F minor,99,,,,,,,,,
S_JjGZYpy7I.mp3,F major,109,,,,,,,,,
RzDr18UYO18.mp3,D minor,121,,,,,,,,,
S_US6re0sHM.mp3,C major,99,,,,,,,,,
S2nBBMbjS8w.mp3,C major,155,,,,,,,,,
S3QH-ZriX7E.mp3,G# minor,113,,,,,,,,,
S71Jmw8FXm8.mp3,G minor,140,,,,,,,,,
SaeJUCVEp2s.mp3,D minor,140,,,,,,,,,
sAhHHpzXOI8.mp3,C# minor,144,,,,,,,,,
sbFmK4zZ9Ys.mp3,C major,162,,,,,,,,,
rZNiP2ufp_Q.mp3,G minor,78,,,,,,,,,
Sd4C8_FMdjA.mp3,D# major,108,,,,,,,,,
sbKBvrEr2wE.mp3,A# major,153,,,,,,,,,
sch_WMjd6go.mp3,A# major,126,,,,,,,,,
sF0M_Rpv4Os.mp3,D minor,111,,,,,,,,,
sfluIhj8Ef4.mp3,A major,102,,,,,,,,,
Sfy8UYRhmpA.mp3,A minor,128,,,,,,,,,
